"subj_id","block_ix","trial_ix","cue","cue_type","mask_type","pic","up_pic","response","rt","is_correct","cue_L","cue_Q","mask_C"
"MWP223",1,112,"grasshopper","valid","mask","grasshopper","right","right",616.831416264,1,-0.5,-0.333,0.5
"MWP223",1,113,"wine_glass","valid","nomask","wine_glass","right","right",644.923382672,1,-0.5,-0.333,-0.5
"MWP223",1,114,"noise","noise","nomask","mouse","right","right",1290.81637715,1,0,0.667,-0.5
"MWP223",1,115,"noise","noise","nomask","wine_glass","left","left",853.721764637,1,0,0.667,-0.5
"MWP223",1,116,"wine_glass","invalid","mask","grasshopper","right","right",531.582238153,1,0.5,-0.333,0.5
"MWP223",1,117,"bottle","invalid","nomask","mouse","right","right",419.236742426,1,0.5,-0.333,-0.5
"MWP223",1,118,"noise","noise","nomask","bottle","left","left",773.991011782,1,0,0.667,-0.5
"MWP223",1,119,"pineapple","valid","nomask","pineapple","right","right",535.673383158,1,-0.5,-0.333,-0.5
"MWP223",1,120,"noise","noise","mask","bottle","right","right",824.565205956,1,0,0.667,0.5
"MWP223",1,121,"noise","noise","mask","raccoon","left","left",562.198715284,1,0,0.667,0.5
"MWP223",1,122,"mouse","valid","mask","mouse","left","left",713.91909779,1,-0.5,-0.333,0.5
"MWP223",1,123,"noise","noise","mask","tomato","left","timeout",NA,NA,0,0.667,0.5
"MWP223",1,124,"wine_glass","invalid","nomask","grasshopper","right","right",559.384127846,1,0.5,-0.333,-0.5
"MWP223",1,125,"noise","noise","nomask","bottle","left","left",470.996180549,1,0,0.667,-0.5
"MWP223",1,126,"penguin","valid","mask","penguin","right","right",442.386036739,1,-0.5,-0.333,0.5
"MWP223",1,127,"noise","noise","nomask","tomato","left","left",531.848477898,1,0,0.667,-0.5
"MWP223",1,128,"grasshopper","valid","mask","grasshopper","right","right",430.947626708,1,-0.5,-0.333,0.5
"MWP223",1,129,"noise","noise","mask","tree","right","right",473.836071789,1,0,0.667,0.5
"MWP223",1,130,"wine_glass","valid","mask","wine_glass","right","right",417.853835737,1,-0.5,-0.333,0.5
"MWP223",1,131,"noise","noise","mask","bottle","right","right",946.976106148,1,0,0.667,0.5
"MWP223",1,132,"kangaroo","valid","nomask","kangaroo","left","left",412.088607205,1,-0.5,-0.333,-0.5
"MWP223",1,133,"noise","noise","nomask","pineapple","right","right",530.755281448,1,0,0.667,-0.5
"MWP223",1,134,"mouse","valid","nomask","mouse","right","right",363.853362622,1,-0.5,-0.333,-0.5
"MWP223",1,135,"noise","noise","nomask","kangaroo","right","right",446.76835835,1,0,0.667,-0.5
"MWP223",1,136,"noise","noise","nomask","mouse","right","right",458.621530561,1,0,0.667,-0.5
"MWP223",1,137,"noise","noise","nomask","tree","left","left",533.514860552,1,0,0.667,-0.5
"MWP223",1,138,"bottle","valid","mask","bottle","left","left",513.0000934,1,-0.5,-0.333,0.5
"MWP223",1,139,"penguin","valid","mask","penguin","right","right",460.696807364,1,-0.5,-0.333,0.5
"MWP223",1,140,"noise","noise","nomask","grasshopper","left","left",537.015583832,1,0,0.667,-0.5
"MWP223",1,141,"noise","noise","nomask","raccoon","left","left",515.872256365,1,0,0.667,-0.5
"MWP223",1,142,"noise","noise","nomask","mouse","right","right",463.408346288,1,0,0.667,-0.5
"MWP223",1,143,"tomato","valid","nomask","tomato","right","right",448.710882338,1,-0.5,-0.333,-0.5
"MWP223",1,144,"noise","noise","mask","penguin","right","right",570.345800137,1,0,0.667,0.5
"MWP223",1,145,"penguin","invalid","mask","tree","right","right",614.829850383,1,0.5,-0.333,0.5
"MWP223",1,146,"bottle","valid","nomask","bottle","right","right",519.748869119,1,-0.5,-0.333,-0.5
"MWP223",1,147,"tree","valid","mask","tree","left","left",689.236540813,1,-0.5,-0.333,0.5
"MWP223",1,148,"wine_glass","valid","nomask","wine_glass","left","left",807.658244856,1,-0.5,-0.333,-0.5
"MWP223",1,149,"penguin","invalid","mask","mouse","left","left",635.348284617,1,0.5,-0.333,0.5
"MWP223",1,150,"noise","noise","nomask","kangaroo","right","right",701.503008138,1,0,0.667,-0.5
"MWP223",1,151,"pineapple","valid","mask","pineapple","left","left",521.182750119,1,-0.5,-0.333,0.5
"MWP223",1,152,"mouse","invalid","mask","raccoon","left","left",409.030150156,1,0.5,-0.333,0.5
"MWP223",1,153,"tomato","valid","mask","tomato","right","right",468.576552114,1,-0.5,-0.333,0.5
"MWP223",1,154,"noise","noise","mask","mouse","left","left",575.750174467,1,0,0.667,0.5
"MWP223",1,155,"noise","noise","nomask","grasshopper","left","left",560.661052354,1,0,0.667,-0.5
"MWP223",1,156,"noise","noise","mask","kangaroo","left","left",618.200754281,1,0,0.667,0.5
"MWP223",1,157,"tomato","valid","nomask","tomato","left","left",700.894617243,1,-0.5,-0.333,-0.5
"MWP223",1,158,"noise","noise","mask","tree","left","left",423.768686829,1,0,0.667,0.5
"MWP223",1,159,"noise","noise","nomask","raccoon","left","timeout",NA,NA,0,0.667,-0.5
"MWP223",1,160,"noise","noise","nomask","penguin","right","right",418.414552929,1,0,0.667,-0.5
"MWP223",1,161,"grasshopper","valid","nomask","grasshopper","left","left",440.935653169,1,-0.5,-0.333,-0.5
"MWP223",1,162,"raccoon","valid","nomask","raccoon","right","right",394.214235013,1,-0.5,-0.333,-0.5
"MWP223",1,163,"noise","noise","nomask","penguin","right","right",427.299114643,1,0,0.667,-0.5
"MWP223",1,164,"noise","noise","nomask","pineapple","right","right",438.53802816,1,0,0.667,-0.5
"MWP223",1,165,"pineapple","invalid","mask","penguin","right","right",456.66140411,1,0.5,-0.333,0.5
"MWP223",1,166,"pineapple","invalid","nomask","bottle","right","right",432.27589177,1,0.5,-0.333,-0.5
"MWP223",1,167,"noise","noise","mask","wine_glass","right","right",442.853239831,1,0,0.667,0.5
"MWP223",1,168,"bottle","valid","mask","bottle","left","right",NA,0,-0.5,-0.333,0.5
"MWP223",1,169,"pineapple","valid","mask","pineapple","left","left",567.240769044,1,-0.5,-0.333,0.5
"MWP223",1,170,"wine_glass","valid","mask","wine_glass","left","left",601.252720691,1,-0.5,-0.333,0.5
"MWP223",1,171,"noise","noise","nomask","wine_glass","left","left",427.217702381,1,0,0.667,-0.5
"MWP223",1,172,"noise","noise","nomask","kangaroo","right","right",557.69170844,1,0,0.667,-0.5
"MWP223",1,173,"mouse","invalid","mask","pineapple","left","left",472.789815627,1,0.5,-0.333,0.5
"MWP223",1,174,"tree","valid","nomask","tree","right","right",625.239973189,1,-0.5,-0.333,-0.5
"MWP223",1,175,"noise","noise","nomask","bottle","left","left",411.380468169,1,0,0.667,-0.5
"MWP223",1,176,"noise","noise","mask","kangaroo","right","right",647.055868292,1,0,0.667,0.5
"MWP223",1,177,"noise","noise","mask","pineapple","left","left",498.693187954,1,0,0.667,0.5
"MWP223",1,178,"noise","noise","nomask","wine_glass","left","left",405.718288152,1,0,0.667,-0.5
"MWP223",1,179,"noise","noise","nomask","tree","right","right",534.206130542,1,0,0.667,-0.5
"MWP223",1,180,"noise","noise","nomask","penguin","left","left",513.36864871,1,0,0.667,-0.5
"MWP223",1,181,"noise","noise","nomask","pineapple","right","right",528.643332189,1,0,0.667,-0.5
"MWP223",1,182,"raccoon","valid","mask","raccoon","right","right",579.112644074,1,-0.5,-0.333,0.5
"MWP223",1,183,"mouse","invalid","nomask","kangaroo","left","left",620.227990672,1,0.5,-0.333,-0.5
"MWP223",1,184,"kangaroo","invalid","nomask","raccoon","left","left",461.519363802,1,0.5,-0.333,-0.5
"MWP223",1,185,"noise","noise","nomask","tomato","left","left",511.606918648,1,0,0.667,-0.5
"MWP223",1,186,"kangaroo","invalid","nomask","wine_glass","left","left",735.725457547,1,0.5,-0.333,-0.5
"MWP223",1,187,"kangaroo","valid","mask","kangaroo","left","left",450.196471065,1,-0.5,-0.333,0.5
"MWP223",1,188,"grasshopper","valid","nomask","grasshopper","left","left",497.458069818,1,-0.5,-0.333,-0.5
"MWP223",1,189,"noise","noise","mask","mouse","right","right",700.995098799,1,0,0.667,0.5
"MWP223",1,190,"kangaroo","valid","nomask","kangaroo","right","left",NA,0,-0.5,-0.333,-0.5
"MWP223",1,191,"tree","valid","nomask","tree","right","right",470.555381384,1,-0.5,-0.333,-0.5
"MWP223",1,192,"pineapple","valid","nomask","pineapple","right","right",572.039319901,1,-0.5,-0.333,-0.5
"MWP223",1,193,"raccoon","valid","mask","raccoon","left","left",599.929222604,1,-0.5,-0.333,0.5
"MWP223",1,194,"noise","noise","mask","grasshopper","left","left",570.777064422,1,0,0.667,0.5
"MWP223",1,195,"noise","noise","mask","tree","left","left",502.465285128,1,0,0.667,0.5
"MWP223",1,196,"wine_glass","invalid","nomask","penguin","right","right",454.057681607,1,0.5,-0.333,-0.5
"MWP223",1,197,"tree","valid","mask","tree","left","left",535.442715278,1,-0.5,-0.333,0.5
"MWP223",1,198,"penguin","valid","nomask","penguin","right","right",505.965641933,1,-0.5,-0.333,-0.5
"MWP223",1,199,"bottle","valid","nomask","bottle","right","right",447.847986594,1,-0.5,-0.333,-0.5
"MWP223",1,200,"noise","noise","mask","pineapple","right","right",547.676177463,1,0,0.667,0.5
"MWP223",1,201,"penguin","invalid","nomask","tomato","right","right",559.37899393,1,0.5,-0.333,-0.5
"MWP223",1,202,"noise","noise","mask","raccoon","left","left",957.911007805,1,0,0.667,0.5
"MWP223",1,203,"noise","noise","mask","mouse","left","left",815.004043048,1,0,0.667,0.5
"MWP223",1,204,"bottle","invalid","mask","wine_glass","left","left",747.501251288,1,0.5,-0.333,0.5
"MWP223",1,205,"noise","noise","nomask","grasshopper","right","right",790.173697751,1,0,0.667,-0.5
"MWP223",1,206,"tomato","valid","mask","tomato","left","left",501.48063805,1,-0.5,-0.333,0.5
"MWP223",1,207,"noise","noise","mask","pineapple","right","right",577.120246133,1,0,0.667,0.5
"MWP223",1,208,"noise","noise","mask","penguin","left","left",588.956182357,1,0,0.667,0.5
"MWP223",1,209,"noise","noise","mask","kangaroo","right","right",416.507234564,1,0,0.667,0.5
"MWP223",1,210,"noise","noise","mask","grasshopper","right","right",396.385959582,1,0,0.667,0.5
"MWP223",1,211,"mouse","valid","mask","mouse","left","left",628.837878117,1,-0.5,-0.333,0.5
"MWP223",1,212,"bottle","valid","nomask","bottle","left","left",502.865011804,1,-0.5,-0.333,-0.5
"MWP223",1,213,"noise","noise","mask","wine_glass","right","right",603.439480998,1,0,0.667,0.5
"MWP223",2,214,"mouse","invalid","nomask","pineapple","right","right",502.7861665,1,0.5,-0.333,-0.5
"MWP223",2,215,"bottle","valid","mask","bottle","right","right",383.678693324,1,-0.5,-0.333,0.5
"MWP223",2,216,"bottle","invalid","mask","raccoon","right","right",447.144614765,1,0.5,-0.333,0.5
"MWP223",2,217,"noise","noise","mask","kangaroo","right","right",578.602167778,1,0,0.667,0.5
"MWP223",2,218,"noise","noise","mask","tomato","left","left",587.711896282,1,0,0.667,0.5
"MWP223",2,219,"noise","noise","mask","bottle","left","left",439.404957695,1,0,0.667,0.5
"MWP223",2,220,"tomato","valid","mask","tomato","right","right",498.452618485,1,-0.5,-0.333,0.5
"MWP223",2,221,"penguin","valid","mask","penguin","left","left",471.38050478,1,-0.5,-0.333,0.5
"MWP223",2,222,"noise","noise","mask","raccoon","right","right",539.856575197,1,0,0.667,0.5
"MWP223",2,223,"tree","invalid","nomask","mouse","left","left",577.133081388,1,0.5,-0.333,-0.5
"MWP223",2,224,"noise","noise","mask","kangaroo","left","left",556.060164468,1,0,0.667,0.5
"MWP223",2,225,"tomato","valid","nomask","tomato","left","left",533.718024148,1,-0.5,-0.333,-0.5
"MWP223",2,226,"tree","valid","mask","tree","right","right",481.580129592,1,-0.5,-0.333,0.5
"MWP223",2,227,"noise","noise","mask","grasshopper","right","right",576.087558642,1,0,0.667,0.5
"MWP223",2,228,"pineapple","invalid","nomask","bottle","left","left",594.543184154,1,0.5,-0.333,-0.5
"MWP223",2,229,"noise","noise","mask","mouse","left","left",584.656372899,1,0,0.667,0.5
"MWP223",2,230,"noise","noise","nomask","grasshopper","left","left",444.16866987,1,0,0.667,-0.5
"MWP223",2,231,"wine_glass","valid","mask","wine_glass","left","left",404.444297776,1,-0.5,-0.333,0.5
"MWP223",2,232,"noise","noise","nomask","kangaroo","left","left",413.141831523,1,0,0.667,-0.5
"MWP223",2,233,"noise","noise","mask","pineapple","right","right",623.439004179,1,0,0.667,0.5
"MWP223",2,234,"noise","noise","nomask","tomato","right","right",443.908664165,1,0,0.667,-0.5
"MWP223",2,235,"kangaroo","valid","nomask","kangaroo","right","right",488.583042985,1,-0.5,-0.333,-0.5
"MWP223",2,236,"bottle","valid","mask","bottle","left","left",607.082858915,1,-0.5,-0.333,0.5
"MWP223",2,237,"kangaroo","valid","mask","kangaroo","left","left",550.514968578,1,-0.5,-0.333,0.5
"MWP223",2,238,"tree","valid","mask","tree","right","right",497.469071532,1,-0.5,-0.333,0.5
"MWP223",2,239,"pineapple","invalid","mask","grasshopper","left","left",542.319109896,1,0.5,-0.333,0.5
"MWP223",2,240,"noise","noise","nomask","bottle","right","right",466.788785066,1,0,0.667,-0.5
"MWP223",2,241,"raccoon","valid","mask","raccoon","right","right",437.156588305,1,-0.5,-0.333,0.5
"MWP223",2,242,"pineapple","valid","mask","pineapple","right","right",468.77604886,1,-0.5,-0.333,0.5
"MWP223",2,243,"raccoon","valid","mask","raccoon","left","left",366.662816145,1,-0.5,-0.333,0.5
"MWP223",2,244,"pineapple","invalid","nomask","kangaroo","right","right",547.343928134,1,0.5,-0.333,-0.5
"MWP223",2,245,"raccoon","valid","nomask","raccoon","right","right",494.880751241,1,-0.5,-0.333,-0.5
"MWP223",2,246,"wine_glass","valid","mask","wine_glass","left","left",379.948402289,1,-0.5,-0.333,0.5
"MWP223",2,247,"kangaroo","valid","mask","kangaroo","right","right",513.808347518,1,-0.5,-0.333,0.5
"MWP223",2,248,"tree","valid","nomask","tree","left","left",536.608889699,1,-0.5,-0.333,-0.5
"MWP223",2,249,"noise","noise","nomask","kangaroo","right","right",458.814059384,1,0,0.667,-0.5
"MWP223",2,250,"noise","noise","mask","penguin","left","left",461.309232516,1,0,0.667,0.5
"MWP223",2,251,"raccoon","valid","nomask","raccoon","right","right",391.172647011,1,-0.5,-0.333,-0.5
"MWP223",2,252,"noise","noise","nomask","bottle","right","right",390.456439927,1,0,0.667,-0.5
"MWP223",2,253,"noise","noise","mask","grasshopper","right","right",425.870734267,1,0,0.667,0.5
"MWP223",2,254,"noise","noise","nomask","tree","right","right",418.458926259,1,0,0.667,-0.5
"MWP223",2,255,"tree","invalid","mask","tomato","right","right",435.69336948,1,0.5,-0.333,0.5
"MWP223",2,256,"kangaroo","valid","nomask","kangaroo","left","left",437.487371033,1,-0.5,-0.333,-0.5
"MWP223",2,257,"noise","noise","mask","tomato","left","left",558.461090084,1,0,0.667,0.5
"MWP223",2,258,"noise","noise","nomask","mouse","right","right",458.130123792,1,0,0.667,-0.5
"MWP223",2,259,"tomato","valid","mask","tomato","left","left",505.860026227,1,-0.5,-0.333,0.5
"MWP223",2,260,"noise","noise","mask","penguin","left","left",557.160328841,1,0,0.667,0.5
"MWP223",2,261,"mouse","valid","nomask","mouse","left","left",533.055358566,1,-0.5,-0.333,-0.5
"MWP223",2,262,"noise","noise","mask","pineapple","right","right",735.109365545,1,0,0.667,0.5
"MWP223",2,263,"noise","noise","mask","raccoon","left","left",441.230130382,1,0,0.667,0.5
"MWP223",2,264,"pineapple","valid","nomask","pineapple","right","right",676.289438736,1,-0.5,-0.333,-0.5
"MWP223",2,265,"mouse","valid","mask","mouse","right","right",636.763462797,1,-0.5,-0.333,0.5
"MWP223",2,266,"noise","noise","mask","grasshopper","left","left",716.136662522,1,0,0.667,0.5
"MWP223",2,267,"noise","noise","nomask","penguin","left","left",614.981306484,1,0,0.667,-0.5
"MWP223",2,268,"noise","noise","mask","raccoon","right","right",592.247507768,1,0,0.667,0.5
"MWP223",2,269,"noise","noise","nomask","mouse","left","left",866.742944811,1,0,0.667,-0.5
"MWP223",2,270,"noise","noise","mask","tree","right","right",573.823786573,1,0,0.667,0.5
"MWP223",2,271,"mouse","valid","nomask","mouse","right","right",485.693277791,1,-0.5,-0.333,-0.5
"MWP223",2,272,"noise","noise","nomask","raccoon","left","left",355.627066223,1,0,0.667,-0.5
"MWP223",2,273,"tomato","valid","mask","tomato","right","right",446.960153757,1,-0.5,-0.333,0.5
"MWP223",2,274,"tree","valid","nomask","tree","right","right",487.331422744,1,-0.5,-0.333,-0.5
"MWP223",2,275,"noise","noise","nomask","tomato","right","right",442.216244526,1,0,0.667,-0.5
"MWP223",2,276,"bottle","valid","nomask","bottle","left","left",565.309247002,1,-0.5,-0.333,-0.5
"MWP223",2,277,"mouse","valid","mask","mouse","right","right",584.35566118,1,-0.5,-0.333,0.5
"MWP223",2,278,"noise","noise","nomask","pineapple","right","right",475.124730961,1,0,0.667,-0.5
"MWP223",2,279,"noise","noise","nomask","grasshopper","left","left",502.771130996,1,0,0.667,-0.5
"MWP223",2,280,"grasshopper","valid","nomask","grasshopper","right","right",575.205226429,1,-0.5,-0.333,-0.5
"MWP223",2,281,"raccoon","valid","nomask","raccoon","left","left",418.388515711,1,-0.5,-0.333,-0.5
"MWP223",2,282,"noise","noise","mask","wine_glass","left","left",411.988492124,1,0,0.667,0.5
"MWP223",2,283,"noise","noise","mask","grasshopper","left","left",871.735858032,1,0,0.667,0.5
"MWP223",2,284,"pineapple","invalid","nomask","wine_glass","right","right",663.798904745,1,0.5,-0.333,-0.5
"MWP223",2,285,"noise","noise","mask","tree","left","left",646.877641557,1,0,0.667,0.5
"MWP223",2,286,"noise","noise","nomask","pineapple","left","left",716.970953858,1,0,0.667,-0.5
"MWP223",2,287,"pineapple","invalid","nomask","tree","left","left",431.606258499,1,0.5,-0.333,-0.5
"MWP223",2,288,"noise","noise","nomask","raccoon","right","right",578.35866441,1,0,0.667,-0.5
"MWP223",2,289,"noise","noise","nomask","tomato","right","right",492.011889117,1,0,0.667,-0.5
"MWP223",2,290,"penguin","valid","mask","penguin","left","left",393.593375338,1,-0.5,-0.333,0.5
"MWP223",2,291,"noise","noise","mask","mouse","right","right",568.823905662,1,0,0.667,0.5
"MWP223",2,292,"raccoon","invalid","nomask","tomato","left","left",459.964464651,1,0.5,-0.333,-0.5
"MWP223",2,293,"pineapple","invalid","mask","bottle","left","left",529.377508676,1,0.5,-0.333,0.5
"MWP223",2,294,"noise","noise","nomask","wine_glass","right","right",707.368351519,1,0,0.667,-0.5
"MWP223",2,295,"grasshopper","valid","mask","grasshopper","left","left",544.742038939,1,-0.5,-0.333,0.5
"MWP223",2,296,"noise","noise","mask","penguin","left","left",506.063189823,1,0,0.667,0.5
"MWP223",2,297,"noise","noise","nomask","mouse","left","left",447.875490645,1,0,0.667,-0.5
"MWP223",2,298,"noise","noise","nomask","penguin","left","left",802.019168623,1,0,0.667,-0.5
"MWP223",2,299,"noise","noise","nomask","tree","right","right",539.005047875,1,0,0.667,-0.5
"MWP223",2,300,"wine_glass","valid","nomask","wine_glass","right","right",660.180830397,1,-0.5,-0.333,-0.5
"MWP223",2,301,"wine_glass","invalid","nomask","pineapple","left","left",493.306049146,1,0.5,-0.333,-0.5
"MWP223",2,302,"noise","noise","mask","bottle","right","right",496.35423813,1,0,0.667,0.5
"MWP223",2,303,"pineapple","valid","nomask","pineapple","left","left",514.430307318,1,-0.5,-0.333,-0.5
"MWP223",2,304,"noise","noise","nomask","bottle","right","right",443.374351133,1,0,0.667,-0.5
"MWP223",2,305,"noise","noise","mask","wine_glass","left","left",527.397945989,1,0,0.667,0.5
